1	9.62e-07
2	1.373e-06
3	8.752e-06
4	1.434e-06
5	5.2191e-05
6	0.000165275
7	0.000132432
8	0.000412506
9	0.000540908
10	0.00758994
11	0.00664845
12	0.010124
13	0.169259
14	0.0467585
15	0.309609
